problem,language,submission_id,source_file,issue_id,severity,line,column,message,verbose_message,inconclusive,cwe,is_unused_code
cutiile-magice,cpp,1361673680,cutiile-magice/1361673680.cpp,functionStatic,style,45,10,The member function 'Task::print_output' can be static.,The member function 'Task::print_output' can be static.,false,398,False
cutiile-magice,cpp,1361810555,cutiile-magice/1361810555.cpp,variableScope,style,24,9,The scope of the variable 'i' can be reduced.,"The scope of the variable 'i' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
cutiile-magice,cpp,1361810555,cutiile-magice/1361810555.cpp,uninitvar,warning,41,27,Uninitialized variable: ans,Uninitialized variable: ans,false,457,False
cutiile-magice,cpp,1378120817,cutiile-magice/1378120817.cpp,variableScope,style,10,27,The scope of the variable 'i' can be reduced.,"The scope of the variable 'i' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
cutiile-magice,cpp,1391779542,cutiile-magice/1391779542.cpp,useStlAlgorithm,style,18,16,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314213226,gigel-si-raspandirea-vestilor/1314213226.cpp,constVariableReference,style,32,19,Variable 'v' can be declared as reference to const,Variable 'v' can be declared as reference to const,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234446,gigel-si-raspandirea-vestilor/1314234446.cpp,variableScope,style,13,7,The scope of the variable 'u' can be reduced.,"The scope of the variable 'u' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234531,gigel-si-raspandirea-vestilor/1314234531.cpp,constVariableReference,style,41,20,Variable 'it' can be declared as reference to const,Variable 'it' can be declared as reference to const,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234531,gigel-si-raspandirea-vestilor/1314234531.cpp,uninitvar,warning,41,25,Uninitialized variable: adj,Uninitialized variable: adj,false,457,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,noConstructor,style,13,1,The class 'Task' does not declare a constructor although it has private member variables which likely require initialization.,"The class 'Task' does not declare a constructor although it has private member variables which likely require initialization. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,uninitMemberVarNoCtor,warning,24,9,Member variable 'Task::n' has no initializer.,"Member variable 'Task::n' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,uninitMemberVarNoCtor,warning,25,9,Member variable 'Task::m' has no initializer.,"Member variable 'Task::m' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,uninitMemberVarNoCtor,warning,26,9,Member variable 'Task::source' has no initializer.,"Member variable 'Task::source' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,variableScope,style,56,13,The scope of the variable 'current' can be reduced.,"The scope of the variable 'current' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,postfixOperator,performance,74,69,Prefer prefix ++/-- operators for non-primitive types.,Prefix ++/-- operators should be preferred for non-primitive types. Pre-increment/decrement can be more efficient than post-increment/decrement. Post-increment/decrement usually involves keeping a copy of the previous value around and adds a little extra code.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,useStlAlgorithm,style,88,21,Consider using std::max_element algorithm instead of a raw loop.,Consider using std::max_element algorithm instead of a raw loop.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,passedByValue,performance,92,35,Function parameter 'result' should be passed by const reference.,Parameter 'result' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,unusedFunction,style,92,10,The function 'print_output' is never used.,The function 'print_output' is never used.,false,561,True
gigel-si-raspandirea-vestilor,cpp,1314234604,gigel-si-raspandirea-vestilor/1314234604.cpp,unusedPrivateFunction,style,92,10,Unused private function: 'Task::print_output',Unused private function: 'Task::print_output',false,398,True
gigel-si-raspandirea-vestilor,cpp,1314234729,gigel-si-raspandirea-vestilor/1314234729.cpp,variableScope,style,29,9,The scope of the variable 'q_len' can be reduced.,"The scope of the variable 'q_len' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234729,gigel-si-raspandirea-vestilor/1314234729.cpp,uninitvar,warning,41,26,Uninitialized variable: pri,Uninitialized variable: pri,false,457,False
gigel-si-raspandirea-vestilor,cpp,1314234746,gigel-si-raspandirea-vestilor/1314234746.cpp,variableScope,style,23,9,The scope of the variable 'current_node' can be reduced.,"The scope of the variable 'current_node' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234792,gigel-si-raspandirea-vestilor/1314234792.cpp,shadowVariable,style,10,13,Argument 'X' shadows outer variable,Argument 'X' shadows outer variable,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234792,gigel-si-raspandirea-vestilor/1314234792.cpp,shadowVariable,style,13,9,Local variable 'k' shadows outer variable,Local variable 'k' shadows outer variable,false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234792,gigel-si-raspandirea-vestilor/1314234792.cpp,variableScope,style,13,9,The scope of the variable 'k' can be reduced.,"The scope of the variable 'k' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-raspandirea-vestilor,cpp,1314234792,gigel-si-raspandirea-vestilor/1314234792.cpp,shadowVariable,style,22,17,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
