submission_id,user_id,score,language,predicted_algorithm,method,probability,second_algorithm,second_probability,margin,manual_reviewed
1378137577,user_0286,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391984951,user_0287,44.79,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323424062,user_0288,14.58,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314235895,user_0289,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236202,user_0289,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236352,user_0289,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323404630,user_0290,7.29,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323404695,user_0290,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236314,user_0291,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236487,user_0291,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236899,user_0292,17.71,java,UNKNOWN,model_final,,,,,
1314236996,user_0292,15.63,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378159516,user_0293,12.5,cpp,UNKNOWN,model_final,,,,,
1332758410,user_0294,11.46,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236229,user_0296,1.04,cpp,UNKNOWN,model_final,,,,,
1314235506,user_0297,8.33,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1344629769,user_0298,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361812337,user_0300,25.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332463492,user_0302,47.92,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235318,user_0303,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314235789,user_0303,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235745,user_0305,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237018,user_0305,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237171,user_0305,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237668,user_0305,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332687031,user_0306,45.83,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332688398,user_0306,47.92,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237150,user_0307,11.46,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237646,user_0307,47.92,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237747,user_0307,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391770795,user_0308,31.25,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391770860,user_0308,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235284,user_0309,46.88,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1361359836,user_0310,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361582042,user_0310,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236794,user_0311,1.04,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237604,user_0311,1.04,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332661923,user_0312,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1332662199,user_0312,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391827922,user_0313,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391827960,user_0313,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391828014,user_0313,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual_review,,,,,
1314236005,user_0314,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236347,user_0314,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323450093,user_0315,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual_review,,,,,
1391935305,user_0316,46.88,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391900242,user_0317,2.08,cpp,UNKNOWN,model_final,,,,,
1391935940,user_0319,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391740382,user_0320,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378120985,user_0321,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378121026,user_0321,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235156,user_0322,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314222802,user_0323,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236715,user_0324,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391972256,user_0325,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391856938,user_0327,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361812966,user_0329,29.17,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236867,user_0331,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314234477,user_0332,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378144359,user_0333,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1378120217,user_0334,1.04,c,UNKNOWN,model_final,,,,,
1378120263,user_0334,2.08,c,UNKNOWN,model_final,,,,,
1378120284,user_0334,2.08,c,UNKNOWN,model_final,,,,,
1314236296,user_0335,6.25,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236443,user_0335,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391901542,user_0336,2.08,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314234546,user_0337,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236309,user_0338,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237007,user_0338,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237256,user_0339,1.04,java,SORT_ADJACENT_PAIRING,model_final,,,,,
1314237715,user_0339,1.04,java,SORT_ADJACENT_PAIRING,model_final,,,,,
